"uid","year.uid","year","yr_surv","col_area","rs","nboffspring","sum_surv","yrlg_disp","death_type","massjun","massaug","nb_mass","age","age_class","sex","year_recruit","yrs_aft_recruit"
"409_410b","1981.409_410b",1981,0,"gothictown","no",NA,NA,NA,NA,2657.97401910186,3193.03957329422,1,2,"S","F",1979,2
"435_436","1981.435_436",1981,1,"picnic_lower","no",NA,NA,NA,NA,1366.26949018044,2867.40159711843,2,1,"Y","M",1980,1
"437_438a","1981.437_438a",1981,0,"picnic_lower","no",NA,NA,NA,NA,1291.81908375887,3086.29292749888,6,1,"Y","M",1980,1
"441_442","1981.441_442",1981,1,"river","no",NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1980,1
"443_444a","1981.443_444a",1981,0,"river","no",NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1980,1
"445_446","1981.445_446",1981,0,"river","no",NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1980,1
"455_456a","1981.455_456a",1981,1,"bellviewtalus",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1979,2
"458_459","1981.458_459",1981,0,"mm","preglac",NA,NA,NA,NA,1806.84434647833,2442.75822138388,2,2,"S","F",1979,2
"460_461a","1981.460_461a",1981,0,"mm","preglac",NA,NA,NA,NA,1995.4659090698,2882.88765057597,1,2,"S","F",1979,2
"464_465a","1981.464_465a",1981,1,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","M",1978,3
"479_480","1981.479_480",1981,0,"mm","scro",NA,NA,NA,NA,3302.73136929538,5008.11886255106,3,2,"S","M",1979,2
"483_486","1981.483_486",1981,1,"picnic_upper","no",NA,NA,NA,NA,1203.42555912906,2590.95981951905,5,1,"Y","F",1980,1
"484_485","1981.484_485",1981,1,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1979,2
"489_492","1981.489_492",1981,1,"picnic_lower","wean",5,NA,NA,NA,2077.12749082017,3123.48791185961,1,2,"S","F",1979,2
"497_498a","1981.497_498a",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1979,2
"503_504","1981.503_504",1981,0,"picnic_lower","no",NA,NA,NA,NA,2155.76115427474,2785.81494369393,2,2,"S","F",1979,2
"525_526","1981.525_526",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1979,2
"52_53","1981.52_53",1981,1,"cliff","scro",NA,NA,NA,NA,3391.26331980828,4893.12539055803,1,5,"A","M",1976,5
"531_532","1981.531_532",1981,0,"gothictown","no",NA,NA,NA,NA,1666.85959845185,3670.08071808544,1,1,"Y","M",1980,1
"535_536","1981.535_536",1981,0,"gothictown","no",NA,NA,NA,NA,1666.85959845185,3670.08071808544,1,1,"Y","M",1980,1
"537_538","1981.537_538",1981,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1980,1
"539_540","1981.539_540",1981,1,"cliff","no",NA,NA,NA,NA,1533.9388414966,2725.96431905383,3,1,"Y","F",1980,1
"544_590","1981.544_590",1981,0,"cliff","no",NA,NA,NA,NA,1352.98623434265,2606.0984333953,2,1,"Y","F",1980,1
"545_548","1981.545_548",1981,1,"bellviewtalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1980,1
"549_550","1981.549_550",1981,1,"cliff","no",NA,NA,NA,NA,1215.38626452205,2489.32704903435,2,1,"Y","F",1980,1
"551_552","1981.551_552",1981,0,"picnic_upper","no",NA,NA,NA,NA,1239.4066431336,2656.5202204577,4,1,"Y","F",1980,1
"553_554","1981.553_554",1981,1,"picnic_upper","no",NA,NA,NA,NA,1307.40669546253,2742.04048520611,2,1,"Y","F",1980,1
"556_557","1981.556_557",1981,1,"picnic_upper","no",NA,NA,NA,NA,1323.59772433936,2652.80079143395,5,1,"Y","F",1980,1
"559_560a","1981.559_560a",1981,1,"picnic_upper","no",NA,NA,NA,NA,1435.1271647641,3140.21244078313,5,1,"Y","M",1980,1
"561_562","1981.561_562",1981,0,"river",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1980,1
"563_564","1981.563_564",1981,0,"picnic_upper","no",NA,NA,NA,NA,1361.30577220407,2758.85799441367,1,1,"Y","F",1980,1
"566_567a","1981.566_567a",1981,0,"picnic_lower","no",NA,NA,NA,NA,1430.1838599998,2848.56481080656,2,1,"Y","M",1980,1
"568_569","1981.568_569",1981,0,"picnic_upper","no",NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1980,1
"571_572","1981.571_572",1981,1,"picnic_upper","no",NA,NA,NA,NA,1302.03525464793,2853.5289847893,4,1,"Y","F",1980,1
"573_574","1981.573_574",1981,1,"picnic_lower","no",NA,NA,NA,NA,1125.48779148862,2595.68937895702,3,1,"Y","F",1980,1
"576_577","1981.576_577",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1979,2
"596_597","1981.596_597",1981,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1980,1
"598_599","1981.598_599",1981,0,"cliff","no",NA,NA,NA,NA,1391.95753928139,2639.94762936449,1,1,"Y","F",1980,1
"600_593","1981.600_593",1981,0,"cliff","no",NA,NA,NA,NA,1439.43573445802,2674.33601423104,3,1,"Y","F",1980,1
"601_602a","1981.601_602a",1981,1,"boulder","no",NA,NA,NA,NA,1324.35165495189,2524.07933194774,4,1,"Y","F",1980,1
"610_612","1981.610_612",1981,0,"averycampground",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y",NA,1980,1
"613_616","1981.613_616",1981,0,"mm","no",NA,NA,NA,NA,1181.69403270477,2517.25745618591,5,1,"Y","F",1980,1
"614_615","1981.614_615",1981,0,"picnic_upper","no",NA,NA,NA,NA,1282.28607438823,2671.38193081601,3,1,"Y","F",1980,1
"618_688","1981.618_688",1981,0,"cliff","no",NA,NA,NA,NA,1570.99673906585,2953.29060087217,3,1,"Y","M",1980,1
"637_639","1981.637_639",1981,0,"rvannex","no",NA,NA,NA,NA,1507.44455711273,2712.04254689924,1,1,"Y","F",1980,1
"640_650","1981.640_650",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"645_647","1981.645_647",1981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1980,1
"646_638","1981.646_638",1981,1,"picnic_upper","no",NA,NA,NA,NA,383.531947521444,1216.97207577105,4,0,"J","M",1981,0
"652_617","1981.652_617",1981,0,"mm","no",NA,NA,NA,NA,305.238769290174,1091.56552116152,7,0,"J","M",1981,0
"657_776","1981.657_776",1981,0,"picnic_lower","no",NA,NA,NA,NA,331.086831249994,1056.922120786,3,0,"J","M",1981,0
"659_660","1981.659_660",1981,0,"mm","no",NA,NA,NA,NA,191.385222772708,791.62007082821,1,0,"J","F",1981,0
"661_662a","1981.661_662a",1981,1,"picnic_upper","no",NA,NA,NA,NA,433.318101908498,1267.25400223976,4,0,"J","F",1981,0
"663_664","1981.663_664",1981,0,"mm","no",NA,NA,NA,NA,243.274130849045,865.056298911394,7,0,"J","F",1981,0
"668_669","1981.668_669",1981,0,"mm","no",NA,NA,NA,NA,348.522494899963,1111.81975666983,6,0,"J","M",1981,0
"672_673","1981.672_673",1981,1,"picnic_lower","no",NA,NA,NA,NA,632.541478383559,1525.65263379234,4,0,"J","F",1981,0
"677_679a","1981.677_679a",1981,1,"mm","no",NA,NA,NA,NA,1340.32830328947,2652.21626438624,3,1,"Y","F",1980,1
"683_684","1981.683_684",1981,0,"mm","no",NA,NA,NA,NA,1567.94116524778,3045.6910251212,4,1,"Y","M",1980,1
"701_702","1981.701_702",1981,0,"mm","no",NA,NA,NA,NA,193.23023237757,952.868039253372,3,0,"J","M",1981,0
"703_704","1981.703_704",1981,0,"mm","no",NA,NA,NA,NA,234.127838614047,975.229623106171,6,0,"J","M",1981,0
"705_706","1981.705_706",1981,0,"mm","no",NA,NA,NA,NA,223.175259809301,1010.86811945777,3,0,"J","F",1981,0
"707_708","1981.707_708",1981,0,"mm","no",NA,NA,NA,NA,238.0885137257,1048.53195562938,2,0,"J","F",1981,0
"709_710","1981.709_710",1981,0,"mm","no",NA,NA,NA,NA,308.66070511367,1122.67772908033,9,0,"J","F",1981,0
"711_712","1981.711_712",1981,0,"mm","no",NA,NA,NA,NA,281.450008382943,1066.36200250246,5,0,"J","M",1981,0
"713_714b","1981.713_714b",1981,0,"mm","no",NA,NA,NA,NA,504.762185517898,1326.15994770754,3,0,"J","M",1981,0
"715_716b","1981.715_716b",1981,0,"mm","no",NA,NA,NA,NA,291.766393120476,1018.2284404874,1,0,"J","F",1981,0
"717_718","1981.717_718",1981,0,"mm","no",NA,NA,NA,NA,231.649796577434,1012.12809061624,3,0,"J","F",1981,0
"719_720","1981.719_720",1981,0,"mm","no",NA,NA,NA,NA,212.476164243544,972.495877172322,3,0,"J","F",1981,0
"721_722","1981.721_722",1981,0,"mm","no",NA,NA,NA,NA,228.16106705695,1020.48326447893,3,0,"J","F",1981,0
"723_724","1981.723_724",1981,0,"mm","no",NA,NA,NA,NA,182.697294641996,884.611180208683,2,0,"J","F",1981,0
"725_726","1981.725_726",1981,0,"mm","no",NA,NA,NA,NA,302.674609151827,1041.27979909588,3,0,"J","M",1981,0
"727_728","1981.727_728",1981,0,"mm","no",NA,NA,NA,NA,348.429069158419,1133.00290297807,1,0,"J","F",1981,0
"729_730","1981.729_730",1981,1,"picnic_upper","no",NA,NA,NA,NA,376.361303499369,1174.1518665295,2,0,"J","F",1981,0
"733_734","1981.733_734",1981,0,"mm","no",NA,NA,NA,NA,229.378276092164,952.284757694287,6,0,"J","M",1981,0
"735_736","1981.735_736",1981,0,"mm","no",NA,NA,NA,NA,241.969162858167,963.171068578704,6,0,"J","F",1981,0
"737_738","1981.737_738",1981,0,"mm","no",NA,NA,NA,NA,306.469758007307,1123.15431474804,3,0,"J","M",1981,0
"739_740","1981.739_740",1981,0,"mm","no",NA,NA,NA,NA,345.054532759096,1162.01908364691,2,0,"J","M",1981,0
"741_742","1981.741_742",1981,1,"picnic_upper","no",NA,NA,NA,NA,397.548178458798,1209.25631881549,3,0,"J","F",1981,0
"743_744","1981.743_744",1981,0,"mm","no",NA,NA,NA,NA,235.658842409554,942.726428155183,4,0,"J","M",1981,0
"745_746","1981.745_746",1981,0,"mm","no",NA,NA,NA,NA,334.109258875496,1022.8689047572,4,0,"J","F",1981,0
"747_748","1981.747_748",1981,0,"mm","no",NA,NA,NA,NA,493.270243687781,1350.76526589656,3,0,"J","M",1981,0
"749_750","1981.749_750",1981,0,"mm","no",NA,NA,NA,NA,270.936728870308,1086.5956360431,2,0,"J","M",1981,0
"751_752b","1981.751_752b",1981,1,"picnic_upper","no",NA,NA,NA,NA,427.022119091054,1157.56567769053,4,0,"J","F",1981,0
"753_754","1981.753_754",1981,0,"picnic_lower","no",NA,NA,NA,NA,547.256467654973,1330.00024961786,4,0,"J","M",1981,0
"757_758","1981.757_758",1981,0,"picnic_lower","no",NA,NA,NA,NA,482.563001981074,1304.43041965073,1,0,"J","M",1981,0
"759_760","1981.759_760",1981,0,"picnic_lower","no",NA,NA,NA,NA,262.925207928137,891.676874630745,1,0,"J","M",1981,0
"761_762","1981.761_762",1981,0,"picnic_lower","no",NA,NA,NA,NA,370.524312440953,1131.23635664621,3,0,"J","F",1981,0
"763_764b","1981.763_764b",1981,0,"picnic_lower","no",NA,NA,NA,NA,500.777780996094,1339.88302379275,1,0,"J","M",1981,0
"765_766","1981.765_766",1981,0,"boulder","no",NA,NA,NA,NA,461.241087229505,804.914811734733,2,0,"J","F",1981,0
"767_768","1981.767_768",1981,0,"boulder","no",NA,NA,NA,NA,515.145962698766,919.112063496171,2,0,"J","F",1981,0
"769_770","1981.769_770",1981,0,"boulder","no",NA,NA,NA,NA,385.192287758071,718.337204559949,1,0,"J","M",1981,0
"771_772","1981.771_772",1981,0,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"773_774","1981.773_774",1981,0,"boulder","no",NA,NA,NA,NA,499.013350437031,856.22594469173,2,0,"J","F",1981,0
"777_778","1981.777_778",1981,0,"boulder","no",NA,NA,NA,NA,443.773246730705,798.589505285604,2,0,"J","M",1981,0
"779_780b","1981.779_780b",1981,0,"boulder","no",NA,NA,NA,NA,854.74527899819,1322.06975537216,1,0,"J","M",1981,0
"781_782","1981.781_782",1981,0,"river","no",NA,NA,NA,NA,278.652653402429,1622.528506762,2,0,"J","M",1981,0
"783_784","1981.783_784",1981,0,"river","no",NA,NA,NA,NA,247.892976111158,1560.47329307174,1,0,"J","F",1981,0
"785_786","1981.785_786",1981,0,"river","no",NA,NA,NA,NA,286.000852371651,1730.17893027222,1,0,"J","M",1981,0
"791_793","1981.791_793",1981,0,"picnic_lower","no",NA,NA,NA,NA,333.428884690559,1042.65262640823,1,0,"J","F",1981,0
"798_628","1981.798_628",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"84_85","1981.84_85",1981,0,"mmannex","no",NA,NA,NA,NA,2222.67809600757,2913.7916430248,2,4,"A","F",1977,4
"876_877","1981.876_877",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"878_879a","1981.878_879a",1981,0,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,6,"A","F",1975,6
"878_879b","1981.878_879b",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"880_881b","1981.880_881b",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"882_883c","1981.882_883c",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1981,0
"884_885","1981.884_885",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1981,0
"88_89","1981.88_89",1981,1,"northpk","wean",6,NA,NA,NA,NA,NA,NA,4,"A","F",1977,4
"891_892","1981.891_892",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1981,0
"894_895b","1981.894_895b",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1981,0
"896_897b","1981.896_897b",1981,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1981,0
"911_912a","1981.911_912a",1981,1,"mm","preglac",NA,NA,NA,NA,2743.47475277469,3619.78399847495,3,5,"A","F",1976,5
"918_919","1981.918_919",1981,0,"mm","preglac",NA,NA,NA,NA,2779.50699527074,3499.09073556192,3,5,"A","F",1976,5
"143_144","1982.143_144",1982,1,"cliff","wean",1,NA,NA,NA,2553.43436361526,3875.84084225067,1,4,"A","F",1978,4
"14_15a","1982.14_15a",1982,0,"river",NA,NA,NA,NA,NA,NA,NA,NA,6,"A","F",1976,6
"153_154","1982.153_154",1982,1,"cliff","wean",3,NA,NA,NA,NA,NA,NA,4,"A","F",1978,4
"174_175","1982.174_175",1982,1,"picnic_upper","no",NA,NA,NA,NA,1950.10759014008,2511.35093267808,3,4,"A","F",1978,4
"254_255","1982.254_255",1982,1,"mmannex","no",NA,NA,NA,NA,1472.82064607751,3103.03323574414,4,2,"S","F",1980,2
"256_257","1982.256_257",1982,0,"mmannex","no",NA,NA,NA,NA,1470.67695446451,3093.00455082913,5,2,"S","F",1980,2
"258_259","1982.258_259",1982,0,"picnic_upper","no",NA,NA,NA,NA,1600.27728875823,3200.5974577159,1,2,"S","F",1980,2
"260_264","1982.260_264",1982,1,"northpk","scro",NA,NA,NA,NA,2046.96070618771,3475.88557660949,1,2,"S","M",1980,2
"263_266","1982.263_266",1982,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"286_287","1982.286_287",1982,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1980,2
"288_289","1982.288_289",1982,1,"beavertalus",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"301_307","1982.301_307",1982,0,"picnic_lower","wean",4,NA,NA,NA,NA,NA,NA,8,"A","F",1974,8
"37_38","1982.37_38",1982,1,"boulder","no",NA,NA,NA,NA,2237.20776741092,3350.5221664083,4,5,"A","F",1977,5
"435_436","1982.435_436",1982,0,"picnic_lower","scro",NA,NA,NA,NA,2114.26999215999,3741.05417796273,1,2,"S","M",1980,2
"441_442","1982.441_442",1982,1,"river",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1980,2
"455_456a","1982.455_456a",1982,1,"bellviewtalus",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","F",1979,3
"464_465a","1982.464_465a",1982,0,"picnic_lower","scro",NA,NA,NA,NA,2376.48798616647,4543.62710518264,6,4,"A","M",1978,4
"483_486","1982.483_486",1982,0,"picnic_upper","no",NA,NA,NA,NA,1738.22180174259,3488.49922074909,2,2,"S","F",1980,2
"484_485","1982.484_485",1982,1,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","F",1979,3
"489_492","1982.489_492",1982,0,"picnic_lower","preglac",NA,NA,NA,NA,2465.67530461953,3856.9442502989,2,3,"A","F",1979,3
"497_498a","1982.497_498a",1982,0,"cliff","no",NA,NA,NA,NA,2272.70282580826,3216.79946138831,2,3,"A","F",1979,3
"525_526","1982.525_526",1982,1,"northpk","no",NA,NA,NA,NA,2070.93047609337,2905.70073982159,1,3,"A","F",1979,3
"52_53","1982.52_53",1982,1,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,6,"A","M",1976,6
"537_538","1982.537_538",1982,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"539_540","1982.539_540",1982,1,"cliff","no",NA,NA,NA,NA,1790.61755465772,3461.00147973279,4,2,"S","F",1980,2
"545_548","1982.545_548",1982,1,"bellviewtalus",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"549_550","1982.549_550",1982,0,"cliff","no",NA,NA,NA,NA,1682.80907990118,3357.17588423023,4,2,"S","F",1980,2
"553_554","1982.553_554",1982,0,"picnic_upper","no",NA,NA,NA,NA,1859.25135485275,3926.02316037962,8,2,"S","F",1980,2
"556_557","1982.556_557",1982,1,"picnic_upper","no",NA,NA,NA,NA,1811.83368929566,3364.72179851303,4,2,"S","F",1980,2
"559_560a","1982.559_560a",1982,0,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1980,2
"571_572","1982.571_572",1982,1,"picnic_upper","no",NA,NA,NA,NA,1831.62580673538,3360.35128257959,3,2,"S","F",1980,2
"573_574","1982.573_574",1982,1,"picnic_lower","no",NA,NA,NA,NA,1582.37714889085,2960.50665030816,5,2,"S","F",1980,2
"576_577","1982.576_577",1982,0,"northpk","no",NA,NA,NA,NA,1853.53319121012,2758.36265116475,2,3,"A","F",1979,3
"596_597","1982.596_597",1982,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"601_602a","1982.601_602a",1982,1,"boulder","wean",2,NA,NA,NA,1685.36941144599,2885.63421941626,2,2,"S","F",1980,2
"640_650","1982.640_650",1982,1,"northpk","no",NA,NA,NA,NA,882.689554741263,2367.31075425545,2,1,"Y","F",1981,1
"646_638","1982.646_638",1982,0,"picnic_upper","no",NA,NA,NA,NA,947.230036723088,3474.80654204029,9,1,"Y","M",1981,1
"661_662a","1982.661_662a",1982,0,"picnic_upper","no",NA,NA,NA,NA,825.038532385624,2495.05845014806,8,1,"Y","F",1981,1
"672_673","1982.672_673",1982,0,"picnic_lower","no",NA,NA,NA,NA,928.441520907574,2603.44103793644,1,1,"Y","F",1981,1
"677_679a","1982.677_679a",1982,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","F",1980,2
"729_730","1982.729_730",1982,0,"picnic_upper","no",NA,NA,NA,NA,778.755786519533,2347.07295691756,3,1,"Y","F",1981,1
"741_742","1982.741_742",1982,0,"picnic_upper","no",NA,NA,NA,NA,877.7082854929,2557.24890552432,8,1,"Y","F",1981,1
"751_752b","1982.751_752b",1982,0,"picnic_upper","no",NA,NA,NA,NA,887.692805752602,2557.50554212872,4,1,"Y","F",1981,1
"798_628","1982.798_628",1982,1,"northpk","no",NA,NA,NA,NA,941.717214871061,2475.93108636505,2,1,"Y","F",1981,1
"801_867","1982.801_867",1982,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1982,0
"803_860","1982.803_860",1982,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J",NA,1982,0
"810_824","1982.810_824",1982,0,"picnic_lower","no",NA,NA,NA,NA,333.380122392174,960.205775870556,1,0,"J","F",1982,0
"811_808","1982.811_808",1982,1,"boulder","no",NA,NA,NA,NA,438.975206517769,1145.28124467614,2,0,"J","M",1982,0
"813_819","1982.813_819",1982,0,"picnic_lower","no",NA,NA,NA,NA,347.37772873771,958.184364380105,1,0,"J","M",1982,0
"818_821","1982.818_821",1982,0,"boulder","no",NA,NA,NA,NA,257.649088250016,847.385145556655,1,0,"J","F",1982,0
"876_877","1982.876_877",1982,1,"northpk","no",NA,NA,NA,NA,461.482531788341,1499.11776230704,1,1,"Y","F",1981,1
"878_879b","1982.878_879b",1982,1,"northpk","no",NA,NA,NA,NA,854.531363402663,2364.35440729453,3,1,"Y","F",1981,1
"880_881b","1982.880_881b",1982,1,"northpk","no",NA,NA,NA,NA,887.453000315899,2384.89139411782,1,1,"Y","F",1981,1
"882_883c","1982.882_883c",1982,0,"northpk","no",NA,NA,NA,NA,1068.6323534946,3230.05448665306,2,1,"Y","M",1981,1
"884_885","1982.884_885",1982,1,"northpk","no",NA,NA,NA,NA,893.649534177115,2395.01239355942,1,1,"Y","F",1981,1
"88_89","1982.88_89",1982,0,"northpk","preglac",NA,NA,NA,NA,2789.25299796734,4315.4516786676,1,5,"A","F",1977,5
"891_892","1982.891_892",1982,1,"northpk","no",NA,NA,NA,NA,848.185592273918,2601.23116810301,1,1,"Y","M",1981,1
"894_895b","1982.894_895b",1982,0,"northpk","no",NA,NA,NA,NA,927.12064657987,2783.15373759646,1,1,"Y","M",1981,1
"896_897b","1982.896_897b",1982,0,"northpk","no",NA,NA,NA,NA,1035.77736103605,2984.24138936844,4,1,"Y","M",1981,1
"897_898","1982.897_898",1982,0,"cliff","no",NA,NA,NA,NA,217.391349070729,832.305666650942,1,0,"J","F",1982,0
"911_912a","1982.911_912a",1982,1,"mm","wean",1,NA,NA,NA,2604.18099418305,3585.11896719526,2,6,"A","F",1976,6
"921_920","1982.921_920",1982,1,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1982,0
"922_923b","1982.922_923b",1982,1,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1982,0
"924_925b","1982.924_925b",1982,1,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1982,0
"952_951","1982.952_951",1982,0,"mm","no",NA,NA,NA,NA,497.634008084784,1539.29192177365,2,0,"J","M",1982,0
"116_175","1983.116_175",1983,1,"picnic_middle","no",NA,NA,NA,NA,440.99307949615,785.05619743493,1,0,"J","M",1983,0
"117_177","1983.117_177",1983,1,"boulder","no",NA,NA,NA,NA,495.944080274024,825.66745699304,1,0,"J","F",1983,0
"11_12b","1983.11_12b",1983,0,"cliff","no",NA,NA,NA,NA,398.338013451509,1234.86618188163,1,0,"J","F",1983,0
"143_144","1983.143_144",1983,1,"cliff","no",NA,NA,NA,NA,2228.95206014987,3235.579525342,2,5,"A","F",1978,5
"151_969","1983.151_969",1983,0,"rvbend",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1983,0
"152_178","1983.152_178",1983,1,"picnic_middle","no",NA,NA,NA,NA,485.903537535015,846.70930326752,1,0,"J","F",1983,0
"153_154","1983.153_154",1983,0,"cliff","no",NA,NA,NA,NA,1919.89424899656,2842.73519421818,2,5,"A","F",1978,5
"15_16","1983.15_16",1983,0,"cliff","no",NA,NA,NA,NA,378.188491549845,1191.10434247137,1,0,"J","F",1983,0
"174_175","1983.174_175",1983,1,"picnic_middle","wean",5,NA,NA,NA,1710.13518983501,2466.02294415466,1,5,"A","F",1978,5
"18_17","1983.18_17",1983,0,"cliff","no",NA,NA,NA,NA,475.918518512661,1397.45650726415,1,0,"J","F",1983,0
"19_985","1983.19_985",1983,0,"boulder","no",NA,NA,NA,NA,467.935211066762,788.297041004901,1,0,"J","F",1983,0
"1_2b","1983.1_2b",1983,1,"coppermeadow","no",NA,NA,NA,NA,512.843295536028,1469.90607369237,1,0,"J","M",1983,0
"20_24","1983.20_24",1983,0,"boulder","no",NA,NA,NA,NA,455.220231527935,783.847974528657,1,0,"J","M",1983,0
"21_25b","1983.21_25b",1983,0,"picnic_upper","no",NA,NA,NA,NA,601.197822620931,1003.39028494246,1,0,"J","M",1983,0
"236_238","1983.236_238",1983,1,"picnic_middle",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1983,0
"240_946","1983.240_946",1983,1,"picnic_middle",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1983,0
"241_248","1983.241_248",1983,1,"rvbend",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1983,0
"244_284","1983.244_284",1983,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1983,0
"254_255","1983.254_255",1983,1,"mm","no",NA,NA,NA,NA,1878.08227300265,2986.66606696054,2,3,"A","F",1980,3
"260_264","1983.260_264",1983,0,"northpk","scro",NA,NA,NA,NA,2235.72899780258,4050.65132553903,1,3,"A","M",1980,3
"26_50","1983.26_50",1983,1,"beavertalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1982,1
"276_277a","1983.276_277a",1983,1,"rvbend","no",NA,NA,NA,NA,545.890650887537,1436.11626726543,2,0,"J","F",1983,0
"278_279a","1983.278_279a",1983,1,"mm","no",NA,NA,NA,NA,310.461996339546,834.711895370512,3,0,"J","F",1983,0
"280_281","1983.280_281",1983,1,"rvbend","no",NA,NA,NA,NA,451.921219475449,1365.84787649383,2,0,"J","F",1983,0
"286_287","1983.286_287",1983,0,"mm","scro",NA,NA,NA,NA,1686.97937303174,3943.31158698787,2,3,"A","M",1980,3
"288_289","1983.288_289",1983,1,"beavertalus","preglac",NA,NA,NA,NA,1495.00517935166,2215.28539790523,2,3,"A","F",1980,3
"288_298","1983.288_298",1983,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1983,0
"37_38","1983.37_38",1983,1,"boulder","preglac",NA,NA,NA,NA,2008.35298438889,2742.18841772148,1,6,"A","F",1977,6
"3_4b","1983.3_4b",1983,1,"coppermeadow","no",NA,NA,NA,NA,434.893806741604,1312.57860358899,1,0,"J","F",1983,0
"43_45","1983.43_45",1983,0,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1983,0
"441_442","1983.441_442",1983,0,"gothictown","scro",NA,NA,NA,NA,2776.87712864738,4776.38884129599,2,3,"A","M",1980,3
"455_456a","1983.455_456a",1983,0,"juddfalls","no",NA,NA,NA,NA,1653.90530633223,2578.57333379596,1,4,"A","F",1979,4
"484_485","1983.484_485",1983,0,"picnic",NA,NA,NA,NA,NA,NA,NA,NA,4,"A","F",1979,4
"525_526","1983.525_526",1983,0,"gothictown","no",NA,NA,NA,NA,1874.92081611576,2473.67675940512,1,4,"A","F",1979,4
"52_53","1983.52_53",1983,0,"cliff","scro",NA,NA,NA,NA,2812.46606056852,4830.9281742703,1,7,"A","M",1976,7
"537_538","1983.537_538",1983,1,"gothictown","no",NA,NA,NA,NA,1940.85853414212,2874.71162994121,2,3,"A","F",1980,3
"539_540","1983.539_540",1983,1,"cliff","wean",6,NA,NA,NA,1933.6131543434,2759.51457963647,1,3,"A","F",1980,3
